time,delta_f,P_BESS,P_Wind,SoH,Shortfall
231,0.342021998783604,17.1086864548565,0.0153947500149582,0.567114492202583,0
232,0.341804418756148,17.0977484189107,0.0152768845033313,0.565404171163888,0
233,0.341588514831709,17.0868946675512,0.0151598934881451,0.56369493970913,0
234,0.341374274129419,17.076124551826,0.0150437717880612,0.561986789442341,0
235,0.341161683866281,17.0654374278125,0.0149285141267279,0.560279712032194,0
236,0.340950731358231,17.0548326565819,0.0148141152225225,0.558573699211506,0
237,0.340741404015743,17.0443096041387,0.014700569799226,0.556868742776741,0
238,0.340533689351863,17.0338676413957,0.0145878724853035,0.555164834587512,0
239,0.340327574967469,17.023506144133,0.0144760179706191,0.553461966566103,0
240,0.340123048564306,17.0132244929434,0.0143650008905809,0.551760130696976,0
241,0.339920097934437,17.0030220732164,0.0142548158673946,0.550059319026293,0
242,0.33971871096084,16.9928982750843,0.0141454575283623,0.548359523661441,0
243,0.33951887563678,16.9828524933904,0.0140369204763417,0.546660736770558,0
244,0.339320580015634,16.9728841276446,0.0139291993354657,0.544962950582063,0
245,0.339123812271386,16.9629925819862,0.0138222886998107,0.543266157384193,0
246,0.338928560660601,16.953177265161,0.0137161831863901,0.541570349524539,0
247,0.338734813516944,16.943437590475,0.0136108773916453,0.53987551940959,0
248,0.338542559278754,16.9337729757443,0.013506365936538,0.538181659504281,0
249,0.338351786470098,16.9241828432768,0.0134026434291639,0.536488762331537,0
250,0.338162483689708,16.9146666198427,0.0132997045123188,0.53479682047183,0
251,0.337974639646227,16.9052237366217,0.0131975438039155,0.533105826562734,0
252,0.337788243116299,16.8958536291686,0.0130961559653194,0.531415773298488,0
253,0.337603282968768,16.8865557373947,0.0129955356204356,0.529726653429554,0
254,0.337419748159351,16.8773295055207,0.0128956774711192,0.52803845976219,0
255,0.337237627725279,16.8681743820475,0.0127965761877888,0.526351185158015,0
256,0.337056910794492,16.8590898197188,0.0126982264686277,0.524664822533588,0
257,0.33687758657196,16.8500752755011,0.0126006230885366,0.522979364859982,0
258,0.33669964434217,16.8411302106118,0.0125037607573526,0.521294805162358,0
259,0.336523073474299,16.8322540903024,0.0124076341067168,0.519611136519556,0
260,0.336347863419539,16.8234463838847,0.0123122379370211,0.517928352063686,0
261,0.336174003716178,16.8147065647958,0.0122175670899207,0.516246444979721,0
262,0.336001483976944,16.8060341105694,0.0121236164144057,0.514565408505085,0
263,0.33583029389111,16.7974285027644,0.0120303807228724,0.512885235929247,0
264,0.335660423232581,16.7888892269115,0.0119378548776499,0.511205920593322,0
265,0.335491861854392,16.7804157725108,0.011846033757674,0.509527455889673,0
266,0.335324599680481,16.7720076329828,0.0117549122754684,0.507849835261516,0
267,0.335158626721899,16.7636643056357,0.0116644853400095,0.50617305220253,0
268,0.334993933051392,16.7553852916307,0.0115747479110774,0.50449710025647,0
269,0.334830508832967,16.7471700959785,0.0114856949719063,0.502821973016786,0
270,0.334668344298439,16.7390182274932,0.0113973215131303,0.501147664126231,0
271,0.33450742975622,16.7309291987443,0.0113096225772393,0.499474167276492,0
272,0.334347755588527,16.7229025260695,0.0112225932277231,0.49780147620781,0
273,0.334189312251537,16.7149377295114,0.0111362285282119,0.496129584708606,0
274,0.334032090274594,16.7070343327978,0.0110505236035134,0.494458486615112,0
275,0.333876080261247,16.6991918633287,0.0109654736145954,0.492788175811006,0
276,0.333721272880516,16.6914098521308,0.0108810736974588,0.491118646227039,0
277,0.333567658881734,16.6836878338268,0.0107973190519303,0.489449891840686,0
278,0.333415229081852,16.6760253466165,0.0107142049036253,0.487781906675775,0
279,0.333263974367703,16.6684219322534,0.0106317265281513,0.486114684802139,0
280,0.333113885692354,16.6608771360121,0.0105498791769221,0.48444822033526,0
281,0.332964954086795,16.6533905066502,0.0104686581639508,0.482782507435915,0
282,0.332817170642796,16.6459615964001,0.0103880588433148,0.481117540309834,0
283,0.33267052652704,16.6385899609385,0.0103080765793481,0.479453313207351,0
284,0.332525012966711,16.6312751593513,0.010228706757183,0.47778982042306,0
285,0.332380621262113,16.6240167541049,0.0101499448050338,0.476127056295479,0
286,0.332237342778041,16.6168143110255,0.0100717861817358,0.474465015206711,0
287,0.332095168947005,16.6096673992911,0.00999422637230636,0.472803691582108,0
288,0.331954091267356,16.6025755913715,0.00991726089795352,0.471143079889939,0
289,0.331814101294764,16.5955384630401,0.00984088529034736,0.469483174641062,0
290,0.331675190662961,16.5885555933084,0.00976509511249277,0.467823970388593,0
291,0.331537351061678,16.5816265644311,0.00968988598496337,0.466165461727588,0
292,0.331400574241358,16.5747509618702,0.00961525353870493,0.464507643294714,0
293,0.331264852026175,16.5679283742718,0.00954119341212036,0.462850509767933,0
294,0.331130176298705,16.5611583934479,0.00946770132787431,0.461194055866185,0
295,0.330996538993839,16.554440614345,0.00939477297603764,0.459538276349072,0
296,0.330863932129172,16.5477746350104,0.00932240411793856,0.457883166016544,0
297,0.330732347759188,16.5411600565843,0.00925059053491809,0.456228719708594,0
298,0.330601778018907,16.5345964832728,0.00917932802136878,0.454574932304945,0
299,0.330472215092453,16.528083522329,0.00910861242066941,0.452921798724749,0
300,0.330343651235004,16.5216207840145,0.00903843958898683,0.451269313926282,0
301,0.330216078744011,16.5152078815936,0.00896880544477027,0.44961747290664,0
